sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,data_ambigue,faturamento,nome_completo,ltv_cliente,quantidade_compra_cliente,ultima_compra_cliente,primeira_compra_cliente,dias_compra_cliente,ranking_cliente,dia,mes_num,mes,ano,faturamento_produto,rank_produto,faturamento_produto_mes_ano,rank_produto_mes_ano,percentual,percentual_acumulado,classe_abc,ultima_compra,dias_sem_comprar,cliente_inativo,ultima_venda,dias_sem_venda,produto_inativo
HL8851,Notebook,3,Carolina,Carneiro,2018-03-19,Belo Horizonte,3500.0,False,10500.0,Carolina Carneiro,110700.0,37,2018-12-08,2018-03-19,23,388,19,3,Mar,2018,11371500.0,3,1001000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-08,23,False,2018-12-31,0,False
HL1918,iPhone,2,Mariane,Racy,2018-06-08,Belo Horizonte,5300.0,False,10600.0,Mariane Racy,105100.0,28,2018-12-28,2018-03-21,3,413,8,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-28,3,False,2018-12-31,0,False
HL2714,Tablet,3,Deysiane,Bach,2018-05-15,Belo Horizonte,1600.0,False,4800.0,Deysiane Bach,93200.0,33,2018-12-02,2018-01-29,29,471,15,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-02,29,False,2018-12-31,0,False
HL1148,Câmera,5,Thales,Portillo,2018-01-29,Belo Horizonte,2100.0,False,10500.0,Thales Portillo,173600.0,56,2018-12-08,2018-01-29,23,108,29,1,Jan,2018,5890500.0,5,487200.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-08,23,False,2018-12-31,0,False
HL7348,SmartWatch,5,Rafael,Ramos,2018-01-30,Belo Horizonte,1400.0,False,7000.0,Rafael Ramos,141800.0,40,2018-12-25,2018-01-10,6,231,30,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-25,6,False,2018-12-31,0,False
HL4379,Televisão,3,Gabriella,Sagrillo,2018-01-13,Belo Horizonte,2500.0,False,7500.0,Gabriella Sagrillo,213200.0,61,2018-12-08,2018-01-13,23,31,13,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-08,23,False,2018-12-31,0,False
HL1148,Câmera,1,João,Tabet,2018-11-02,Belo Horizonte,2100.0,False,2100.0,João Tabet,46600.0,17,2018-11-30,2018-03-23,31,601,2,11,Nov,2018,5890500.0,5,504000.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-30,31,False,2018-12-31,0,False
HL1148,Câmera,5,Juliana,Huon,2018-10-18,Belo Horizonte,2100.0,False,10500.0,Juliana Huon,143400.0,38,2018-12-27,2018-01-03,4,223,18,10,Out,2018,5890500.0,5,434700.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-27,4,False,2018-12-31,0,False
HL7348,SmartWatch,5,Mariana,Barrozo,2018-06-15,Belo Horizonte,1400.0,False,7000.0,Mariana Barrozo,180200.0,59,2018-12-31,2018-04-17,0,93,15,6,Jun,2018,4172000.0,7,319200.0,7,0.04200584980794305,1.0,C,2018-12-31,0,False,2018-12-31,0,False
HL1148,Câmera,2,Gabriel,Pereira,2018-01-30,Belo Horizonte,2100.0,False,4200.0,Gabriel Pereira,133100.0,48,2018-12-05,2018-01-30,26,276,30,1,Jan,2018,5890500.0,5,487200.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-05,26,False,2018-12-31,0,False
HL1148,Câmera,2,Carlos,Souza,2018-05-26,Belo Horizonte,2100.0,False,4200.0,Carlos Souza,158100.0,43,2018-10-24,2018-01-26,68,160,26,5,Mai,2018,5890500.0,5,476700.0,5,0.05930859498889946,0.9109379326315578,B,2018-10-24,68,False,2018-12-31,0,False
HL4379,Televisão,2,Thomáz,Bôas,2018-06-30,Belo Horizonte,2500.0,False,5000.0,Thomáz Bôas,173100.0,50,2018-12-28,2018-01-21,3,110,30,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,4,Pedro,Rodrigues,2018-02-17,Belo Horizonte,5300.0,False,21200.0,Pedro Rodrigues,225100.0,62,2018-11-18,2018-01-10,43,23,17,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-18,43,False,2018-12-31,0,False
HL9962,Android,2,Rafael,Carneiro,2018-10-06,Belo Horizonte,3400.0,False,6800.0,Rafael Carneiro,169200.0,40,2018-11-14,2018-01-07,47,121,6,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-14,47,False,2018-12-31,0,False
HL2714,Tablet,2,Marina,Delgado,2018-08-11,Belo Horizonte,1600.0,False,3200.0,Marina Delgado,111200.0,33,2018-12-20,2018-01-23,11,384,11,8,Ago,2018,4673600.0,6,342400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-20,11,False,2018-12-31,0,False
HL4379,Televisão,2,Rachel,Restum,2018-09-03,Belo Horizonte,2500.0,False,5000.0,Rachel Restum,99600.0,32,2018-12-24,2018-02-09,7,444,3,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,3,Luiza,Cabral,2018-02-18,Belo Horizonte,5300.0,False,15900.0,Luiza Cabral,238800.0,81,2018-12-03,2018-01-15,28,16,18,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-03,28,False,2018-12-31,0,False
HL4379,Televisão,5,Caio,Fernandes,2018-08-13,Belo Horizonte,2500.0,False,12500.0,Caio Fernandes,164900.0,50,2018-12-27,2018-01-17,4,136,13,8,Ago,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,2,Mariana,Barrozo,2018-04-17,Belo Horizonte,3400.0,False,6800.0,Mariana Barrozo,180200.0,59,2018-12-31,2018-04-17,0,93,17,4,Abr,2018,10822200.0,4,833000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,1,Gabriel,Almeida,2018-06-26,Belo Horizonte,5300.0,False,5300.0,Gabriel Almeida,114800.0,42,2018-12-23,2018-02-22,8,366,26,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-23,8,False,2018-12-31,0,False
HL7348,SmartWatch,2,Marcelo,Borges,2018-09-10,Belo Horizonte,1400.0,False,2800.0,Marcelo Borges,79600.0,24,2018-09-28,2018-02-15,94,527,10,9,Set,2018,4172000.0,7,305200.0,7,0.04200584980794305,1.0,C,2018-09-28,94,True,2018-12-31,0,False
HL1918,iPhone,3,Maria,Costa,2018-08-15,Belo Horizonte,5300.0,False,15900.0,Maria Costa,118800.0,27,2018-12-10,2018-03-07,21,344,15,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-10,21,False,2018-12-31,0,False
HL9962,Android,1,Marcos,Nucci,2018-07-17,Belo Horizonte,3400.0,False,3400.0,Marcos Nucci,168200.0,47,2018-11-07,2018-01-03,54,123,17,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-07,54,False,2018-12-31,0,False
HL4379,Televisão,4,Juliana,Guimarães,2018-10-06,Belo Horizonte,2500.0,False,10000.0,Juliana Guimarães,217700.0,57,2018-12-31,2018-01-07,0,27,6,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,4,Jessica,Ferreira,2018-07-13,Belo Horizonte,5300.0,False,21200.0,Jessica Ferreira,179300.0,51,2018-11-12,2018-02-19,49,96,13,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-12,49,False,2018-12-31,0,False
HL1918,iPhone,1,Iuri,Neto,2018-07-04,Belo Horizonte,5300.0,False,5300.0,Iuri Neto,69400.0,22,2018-12-15,2018-03-12,16,560,4,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-15,16,False,2018-12-31,0,False
HL8851,Notebook,1,Breno,Britto,2018-09-14,Belo Horizonte,3500.0,False,3500.0,Breno Britto,111300.0,34,2018-12-27,2018-01-23,4,383,14,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-27,4,False,2018-12-31,0,False
HL1148,Câmera,1,Maria,Motta,2018-09-20,Belo Horizonte,2100.0,False,2100.0,Maria Motta,112500.0,39,2018-12-07,2018-02-27,24,378,20,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-07,24,False,2018-12-31,0,False
HL1148,Câmera,1,Larissa,Jesus,2018-06-13,Belo Horizonte,2100.0,False,2100.0,Larissa Jesus,246900.0,64,2018-12-21,2018-01-10,10,11,13,6,Jun,2018,5890500.0,5,493500.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-21,10,False,2018-12-31,0,False
HL2714,Tablet,2,Gabriel,Azevedo,2018-05-28,Belo Horizonte,1600.0,False,3200.0,Gabriel Azevedo,167000.0,52,2018-11-28,2018-01-01,33,126,28,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-28,33,False,2018-12-31,0,False
HL1148,Câmera,3,Pedro,Cardoso,2018-11-23,Belo Horizonte,2100.0,False,6300.0,Pedro Cardoso,172200.0,51,2018-12-31,2018-01-10,0,111,23,11,Nov,2018,5890500.0,5,504000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-31,0,False,2018-12-31,0,False
HL7348,SmartWatch,2,Raul,Silveira,2018-01-06,Belo Horizonte,1400.0,False,2800.0,Raul Silveira,167800.0,50,2018-12-31,2018-01-01,0,124,6,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-31,0,False,2018-12-31,0,False
HL1148,Câmera,5,Eduardo,Silva,2018-12-10,Belo Horizonte,2100.0,False,10500.0,Eduardo Silva,89200.0,26,2018-12-16,2018-02-26,15,485,10,12,Dez,2018,5890500.0,5,554400.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-16,15,False,2018-12-31,0,False
HL1918,iPhone,2,Henrique,Oliveira,2018-05-21,Belo Horizonte,5300.0,False,10600.0,Henrique Oliveira,199300.0,58,2018-12-30,2018-01-21,1,52,21,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-30,1,False,2018-12-31,0,False
HL1918,iPhone,1,João,Tabet,2018-06-30,Belo Horizonte,5300.0,False,5300.0,João Tabet,46600.0,17,2018-11-30,2018-03-23,31,601,30,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-30,31,False,2018-12-31,0,False
HL1918,iPhone,1,Luana,Santos,2018-10-24,Belo Horizonte,5300.0,False,5300.0,Luana Santos,119700.0,37,2018-12-15,2018-02-23,16,340,24,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-15,16,False,2018-12-31,0,False
HL9962,Android,2,Michelle,Miura,2018-05-02,Belo Horizonte,3400.0,False,6800.0,Michelle Miura,193200.0,68,2018-12-13,2018-01-31,18,66,2,5,Mai,2018,10822200.0,4,907800.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-13,18,False,2018-12-31,0,False
HL9962,Android,4,Manuela,Ferreira,2018-04-13,Belo Horizonte,3400.0,False,13600.0,Manuela Ferreira,133600.0,39,2018-09-16,2018-01-07,106,273,13,4,Abr,2018,10822200.0,4,833000.0,4,0.10896349659432437,0.8516293376426582,B,2018-09-16,106,True,2018-12-31,0,False
HL4379,Televisão,2,Roger,Rosa,2018-10-12,Belo Horizonte,2500.0,False,5000.0,Roger Rosa,145900.0,49,2018-12-24,2018-01-20,7,213,12,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,4,Caroline,Cavalcanti,2018-05-14,Belo Horizonte,5300.0,False,21200.0,Caroline Cavalcanti,166800.0,48,2018-12-10,2018-01-04,21,127,14,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-10,21,False,2018-12-31,0,False
HL7348,SmartWatch,5,Mariane,Ferreira,2018-08-22,Belo Horizonte,1400.0,False,7000.0,Mariane Ferreira,202000.0,59,2018-12-18,2018-01-03,13,45,22,8,Ago,2018,4172000.0,7,340200.0,7,0.04200584980794305,1.0,C,2018-12-18,13,False,2018-12-31,0,False
HL4379,Televisão,5,Thales,Fanara,2018-09-18,Belo Horizonte,2500.0,False,12500.0,Thales Fanara,104800.0,37,2018-12-19,2018-01-14,12,415,18,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-19,12,False,2018-12-31,0,False
HL9962,Android,3,Jessica,Ferreira,2018-11-12,Belo Horizonte,3400.0,False,10200.0,Jessica Ferreira,179300.0,51,2018-11-12,2018-02-19,49,96,12,11,Nov,2018,10822200.0,4,1033600.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-12,49,False,2018-12-31,0,False
HL7348,SmartWatch,2,Allan,Candido,2018-05-20,Belo Horizonte,1400.0,False,2800.0,Allan Candido,71100.0,30,2018-12-28,2018-02-10,3,555,20,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,5,Rodrigo,Bruno,2018-12-04,Belo Horizonte,3400.0,False,17000.0,Rodrigo Bruno,129400.0,41,2018-12-04,2018-02-09,27,295,4,12,Dez,2018,10822200.0,4,918000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-04,27,False,2018-12-31,0,False
HL4379,Televisão,4,Maria,Junior,2018-01-21,Belo Horizonte,2500.0,False,10000.0,Maria Junior,203500.0,64,2018-12-26,2018-01-12,5,41,21,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-26,5,False,2018-12-31,0,False
HL1918,iPhone,1,Pedro,Dalforne,2018-08-07,Belo Horizonte,5300.0,False,5300.0,Pedro Dalforne,157800.0,40,2018-11-22,2018-01-28,39,161,7,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-22,39,False,2018-12-31,0,False
HL1918,iPhone,1,Gabriel,Rocha,2018-05-29,Belo Horizonte,5300.0,False,5300.0,Gabriel Rocha,140500.0,35,2018-10-27,2018-01-09,65,240,29,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-10-27,65,False,2018-12-31,0,False
HL8851,Notebook,1,Cícero,Lima,2018-04-13,Belo Horizonte,3500.0,False,3500.0,Cícero Lima,170200.0,46,2018-12-18,2018-01-12,13,117,13,4,Abr,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-18,13,False,2018-12-31,0,False
HL1148,Câmera,2,Victoria,Tavares,2018-09-27,Belo Horizonte,2100.0,False,4200.0,Victoria Tavares,76300.0,17,2018-09-27,2018-03-15,95,540,27,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-09-27,95,True,2018-12-31,0,False
HL4379,Televisão,1,Matheus,Moraes,2018-02-07,Belo Horizonte,2500.0,False,2500.0,Matheus Moraes,77500.0,24,2018-12-20,2018-02-07,11,536,7,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-20,11,False,2018-12-31,0,False
HL9962,Android,2,Eric,Neves,2018-03-09,Belo Horizonte,3400.0,False,6800.0,Eric Neves,72000.0,18,2018-12-23,2018-03-09,8,552,9,3,Mar,2018,10822200.0,4,850000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-23,8,False,2018-12-31,0,False
HL4379,Televisão,5,João,Araujo,2018-03-17,Belo Horizonte,2500.0,False,12500.0,João Araujo,144800.0,50,2018-12-13,2018-01-13,18,215,17,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-13,18,False,2018-12-31,0,False
HL1918,iPhone,1,Debora,Silva,2018-12-09,Belo Horizonte,5300.0,False,5300.0,Debora Silva,93500.0,34,2018-12-19,2018-01-01,12,470,9,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-19,12,False,2018-12-31,0,False
HL7348,SmartWatch,4,Lucas,Wanderley,2018-12-12,Belo Horizonte,1400.0,False,5600.0,Lucas Wanderley,117400.0,35,2018-12-22,2018-02-16,9,354,12,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-22,9,False,2018-12-31,0,False
HL9962,Android,2,Raul,Junqueira,2018-11-10,Belo Horizonte,3400.0,False,6800.0,Raul Junqueira,212100.0,65,2018-12-23,2018-01-17,8,32,10,11,Nov,2018,10822200.0,4,1033600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-23,8,False,2018-12-31,0,False
HL4379,Televisão,3,Victoria,Mazza,2018-12-27,Belo Horizonte,2500.0,False,7500.0,Victoria Mazza,99700.0,38,2018-12-27,2018-01-28,4,443,27,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL8851,Notebook,4,Livia,Cozendey,2018-07-08,Belo Horizonte,3500.0,False,14000.0,Livia Cozendey,121800.0,41,2018-12-04,2018-01-24,27,327,8,7,Jul,2018,11371500.0,3,1004500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-04,27,False,2018-12-31,0,False
HL1918,iPhone,5,Larissa,Vasconcellos,2018-12-22,Belo Horizonte,5300.0,False,26500.0,Larissa Vasconcellos,123500.0,31,2018-12-22,2018-01-09,9,318,22,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-22,9,False,2018-12-31,0,False
HL4379,Televisão,1,Caio,Moraes,2018-06-27,Belo Horizonte,2500.0,False,2500.0,Caio Moraes,196300.0,56,2018-12-24,2018-01-03,7,60,27,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL8851,Notebook,5,Bárbara,Lima,2018-08-02,Belo Horizonte,3500.0,False,17500.0,Bárbara Lima,187000.0,56,2018-11-14,2018-02-17,47,77,2,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-14,47,False,2018-12-31,0,False
HL1918,iPhone,5,Caio,Vianna,2018-09-07,Belo Horizonte,5300.0,False,26500.0,Caio Vianna,256500.0,62,2018-12-31,2018-01-28,0,9,7,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-31,0,False,2018-12-31,0,False
HL7348,SmartWatch,1,Daniel,Monteiro,2018-05-23,Belo Horizonte,1400.0,False,1400.0,Daniel Monteiro,112000.0,35,2018-12-05,2018-01-25,26,379,23,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-12-05,26,False,2018-12-31,0,False
HL9962,Android,1,José,Vieira,2018-10-30,Belo Horizonte,3400.0,False,3400.0,José Vieira,107500.0,27,2018-11-13,2018-02-26,48,401,30,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-13,48,False,2018-12-31,0,False
HL2714,Tablet,2,Caroline,Delgado,2018-10-05,Belo Horizonte,1600.0,False,3200.0,Caroline Delgado,80700.0,30,2018-12-31,2018-01-25,0,519,5,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-31,0,False,2018-12-31,0,False
HL4379,Televisão,1,Bernardo,Ribeiro,2018-12-03,Belo Horizonte,2500.0,False,2500.0,Bernardo Ribeiro,110500.0,37,2018-12-29,2018-01-02,2,389,3,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-29,2,False,2018-12-31,0,False
HL1918,iPhone,1,Guilherme,Rachide,2018-04-25,Belo Horizonte,5300.0,False,5300.0,Guilherme Rachide,81100.0,25,2018-09-25,2018-04-25,97,517,25,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-09-25,97,True,2018-12-31,0,False
HL9962,Android,1,Vitor,Arruda,2018-10-22,Belo Horizonte,3400.0,False,3400.0,Vitor Arruda,152100.0,48,2018-12-30,2018-01-07,1,181,22,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-30,1,False,2018-12-31,0,False
HL1918,iPhone,4,Daniela,Rosa,2018-04-05,Belo Horizonte,5300.0,False,21200.0,Daniela Rosa,103400.0,32,2018-11-14,2018-01-13,47,422,5,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-14,47,False,2018-12-31,0,False
HL9962,Android,2,Gustavo,Accardo,2018-08-15,Belo Horizonte,3400.0,False,6800.0,Gustavo Accardo,118200.0,37,2018-12-24,2018-01-19,7,347,15,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-24,7,False,2018-12-31,0,False
HL7348,SmartWatch,4,Breno,Caputo,2018-06-13,Belo Horizonte,1400.0,False,5600.0,Breno Caputo,173100.0,49,2018-12-10,2018-01-01,21,110,13,6,Jun,2018,4172000.0,7,319200.0,7,0.04200584980794305,1.0,C,2018-12-10,21,False,2018-12-31,0,False
HL7348,SmartWatch,1,Norman,Jimbo,2018-04-07,Belo Horizonte,1400.0,False,1400.0,Norman Jimbo,178400.0,61,2018-12-25,2018-02-13,6,99,7,4,Abr,2018,4172000.0,7,319200.0,7,0.04200584980794305,1.0,C,2018-12-25,6,False,2018-12-31,0,False
HL8851,Notebook,3,Yasmim,Bittencourt,2018-10-21,Belo Horizonte,3500.0,False,10500.0,Yasmim Bittencourt,124100.0,33,2018-11-13,2018-01-04,48,317,21,10,Out,2018,11371500.0,3,840000.0,4,0.1144941325721535,0.7426658410483339,A,2018-11-13,48,False,2018-12-31,0,False
HL8851,Notebook,5,Andreza,Ramos,2018-06-15,Belo Horizonte,3500.0,False,17500.0,Andreza Ramos,96900.0,30,2018-12-17,2018-01-19,14,454,15,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-17,14,False,2018-12-31,0,False
HL7348,SmartWatch,3,Luiza,Cabral,2018-07-30,Belo Horizonte,1400.0,False,4200.0,Luiza Cabral,238800.0,81,2018-12-03,2018-01-15,28,16,30,7,Jul,2018,4172000.0,7,396200.0,6,0.04200584980794305,1.0,C,2018-12-03,28,False,2018-12-31,0,False
HL1918,iPhone,5,Marina,Miranda,2018-08-10,Belo Horizonte,5300.0,False,26500.0,Marina Miranda,141600.0,37,2018-11-26,2018-01-11,35,233,10,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-26,35,False,2018-12-31,0,False
HL9962,Android,5,Douglas,Rodrigues,2018-08-17,Belo Horizonte,3400.0,False,17000.0,Douglas Rodrigues,97600.0,32,2018-12-04,2018-02-15,27,450,17,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-04,27,False,2018-12-31,0,False
HL1918,iPhone,5,Pedro,Oliveira,2018-11-28,Belo Horizonte,5300.0,False,26500.0,Pedro Oliveira,257900.0,81,2018-12-17,2018-01-02,14,7,28,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-17,14,False,2018-12-31,0,False
HL2714,Tablet,2,Caio,Ferreira,2018-06-30,Belo Horizonte,1600.0,False,3200.0,Caio Ferreira,131400.0,46,2018-12-30,2018-01-18,1,284,30,6,Jun,2018,4673600.0,6,390400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-30,1,False,2018-12-31,0,False
HL8851,Notebook,4,Raul,Silveira,2018-01-27,Belo Horizonte,3500.0,False,14000.0,Raul Silveira,167800.0,50,2018-12-31,2018-01-01,0,124,27,1,Jan,2018,11371500.0,3,1036000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-31,0,False,2018-12-31,0,False
HL2714,Tablet,4,Luiza,Ribeiro,2018-02-12,Belo Horizonte,1600.0,False,6400.0,Luiza Ribeiro,52800.0,21,2018-11-22,2018-02-12,39,594,12,2,Fev,2018,4673600.0,6,380800.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-22,39,False,2018-12-31,0,False
HL1918,iPhone,4,Jônatas,Castro,2018-02-02,Belo Horizonte,5300.0,False,21200.0,Jônatas Castro,80100.0,18,2018-12-17,2018-02-02,14,522,2,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-17,14,False,2018-12-31,0,False
HL8851,Notebook,1,Camila,Sobral,2018-08-06,Belo Horizonte,3500.0,False,3500.0,Camila Sobral,113100.0,39,2018-12-30,2018-01-14,1,374,6,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-30,1,False,2018-12-31,0,False
HL4379,Televisão,2,Isabela,Chagas,2018-07-28,Belo Horizonte,2500.0,False,5000.0,Isabela Chagas,65100.0,22,2018-11-27,2018-04-09,34,573,28,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-27,34,False,2018-12-31,0,False
HL1918,iPhone,1,Arthur,Pereira,2018-07-22,Belo Horizonte,5300.0,False,5300.0,Arthur Pereira,185300.0,50,2018-11-06,2018-03-02,55,84,22,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-06,55,False,2018-12-31,0,False
HL9962,Android,3,Jéssica,Stefanelli,2018-02-03,Belo Horizonte,3400.0,False,10200.0,Jéssica Stefanelli,111000.0,39,2018-10-05,2018-01-20,87,385,3,2,Fev,2018,10822200.0,4,877200.0,3,0.10896349659432437,0.8516293376426582,B,2018-10-05,87,False,2018-12-31,0,False
HL2714,Tablet,2,Carolina,Bernardes,2018-07-15,Belo Horizonte,1600.0,False,3200.0,Carolina Bernardes,118200.0,35,2018-11-04,2018-02-11,57,347,15,7,Jul,2018,4673600.0,6,371200.0,7,0.0470562175604992,0.9579941501920569,C,2018-11-04,57,False,2018-12-31,0,False
HL4379,Televisão,1,Mateus,Duque,2018-09-09,Belo Horizonte,2500.0,False,2500.0,Mateus Duque,101200.0,32,2018-12-27,2018-01-19,4,434,9,9,Set,2018,14827500.0,2,1087500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL4379,Televisão,4,Marcelo,Magalhães,2018-12-02,Belo Horizonte,2500.0,False,10000.0,Marcelo Magalhães,120900.0,34,2018-12-14,2018-02-27,17,333,2,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-14,17,False,2018-12-31,0,False
HL1148,Câmera,1,Vitor,Arruda,2018-12-16,Belo Horizonte,2100.0,False,2100.0,Vitor Arruda,152100.0,48,2018-12-30,2018-01-07,1,181,16,12,Dez,2018,5890500.0,5,554400.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-30,1,False,2018-12-31,0,False
